,age,education-num,capital-gain,capital-loss,hours-per-week,workclass_ Federal-gov,workclass_ Local-gov,workclass_ Private,workclass_ Self-emp-inc,workclass_ Self-emp-not-inc,workclass_ State-gov,workclass_ Without-pay,education_level_ 10th,education_level_ 11th,education_level_ 12th,education_level_ 1st-4th,education_level_ 5th-6th,education_level_ 7th-8th,education_level_ 9th,education_level_ Assoc-acdm,education_level_ Assoc-voc,education_level_ Bachelors,education_level_ Doctorate,education_level_ HS-grad,education_level_ Masters,education_level_ Preschool,education_level_ Prof-school,education_level_ Some-college,marital-status_ Divorced,marital-status_ Married-AF-spouse,marital-status_ Married-civ-spouse,marital-status_ Married-spouse-absent,marital-status_ Never-married,marital-status_ Separated,marital-status_ Widowed,occupation_ Adm-clerical,occupation_ Armed-Forces,occupation_ Craft-repair,occupation_ Exec-managerial,occupation_ Farming-fishing,occupation_ Handlers-cleaners,occupation_ Machine-op-inspct,occupation_ Other-service,occupation_ Priv-house-serv,occupation_ Prof-specialty,occupation_ Protective-serv,occupation_ Sales,occupation_ Tech-support,occupation_ Transport-moving,relationship_ Husband,relationship_ Not-in-family,relationship_ Other-relative,relationship_ Own-child,relationship_ Unmarried,relationship_ Wife,race_ Amer-Indian-Eskimo,race_ Asian-Pac-Islander,race_ Black,race_ Other,race_ White,sex_ Female,sex_ Male,native-country_ Cambodia,native-country_ Canada,native-country_ China,native-country_ Columbia,native-country_ Cuba,native-country_ Dominican-Republic,native-country_ Ecuador,native-country_ El-Salvador,native-country_ England,native-country_ France,native-country_ Germany,native-country_ Greece,native-country_ Guatemala,native-country_ Haiti,native-country_ Holand-Netherlands,native-country_ Honduras,native-country_ Hong,native-country_ Hungary,native-country_ India,native-country_ Iran,native-country_ Ireland,native-country_ Italy,native-country_ Jamaica,native-country_ Japan,native-country_ Laos,native-country_ Mexico,native-country_ Nicaragua,native-country_ Outlying-US(Guam-USVI-etc),native-country_ Peru,native-country_ Philippines,native-country_ Poland,native-country_ Portugal,native-country_ Puerto-Rico,native-country_ Scotland,native-country_ South,native-country_ Taiwan,native-country_ Thailand,native-country_ Trinadad&Tobago,native-country_ United-States,native-country_ Vietnam,native-country_ Yugoslavia,income
workclass_ State-gov,0.01576048268948003,0.10237990875249162,-0.005886553539593256,-0.0031783218445338456,-0.03207526724741451,-0.03798605198821325,-0.05752732989690299,-0.35454274030126354,-0.04121346187554259,-0.06419104758833682,1.0,-0.004570708110880718,-0.022590475053635168,-0.03206378204378549,-0.013427296610959873,-0.011776045056236223,-0.016839260222044964,-0.015827633955273684,-0.017142611734957704,-0.0011228620717524107,-0.004978076735217672,0.0283848940955362,0.09254968643146069,-0.051372900074692675,0.06744447034355633,-0.005734959391532543,0.008526843792187442,0.014764204525846772,0.01322809261718758,0.002552857339047908,-0.0076551608434737356,-0.0007480033631564086,-0.00027580034339707063,0.0014300310243493019,-0.005230993587184681,0.044070989195672323,-0.003731678605113754,-0.053266065577486255,0.007556002592185465,-0.024306884431642608,-0.03619973236008895,-0.04786342274906104,-0.005973888213727873,-0.015227684065638254,0.11315730058944173,0.09973475796544531,-0.07177271963612827,0.014929963673530179,-0.020101117591224984,-0.010455403288100002,0.017277002228718714,-0.016045910296029753,-0.01205811285516846,0.00990315178277583,0.007274847163870778,0.004779481566616194,0.018844792708005327,0.01911210261206436,-0.0014739028473950164,-0.02611167058439803,0.028534416468028668,-0.028534416468028668,-0.000540214222751547,-0.0054808531618597365,0.017761018274772184,-0.003915356527745432,-0.011516973847495567,-0.009831620842341352,0.0005289741929823173,-0.012109847151443585,-0.002384058180347262,-0.002121770971314334,0.0028330030990960367,-0.0069840354499423945,-0.0092562601719059,-0.002705880706347441,-0.0009971896929297306,0.00628716387288153,0.0034830282058110943,-0.0042315130183659235,0.020434620949935693,-0.004368301799286595,-0.005985454907246797,-0.005343122710176928,-0.0032741154414194164,-0.0020404142199261224,-0.004570708110879583,-0.025595140089101492,-0.0035658330819028222,0.00026335496515774326,-0.006692608563583401,-0.004391544771286141,-0.0012514377874717735,-0.0049122031844352435,-0.006196616655718835,0.0007222534108808556,-0.007724365111603692,0.014485945101508689,-0.0010672189552753183,-0.0005402142227495908,0.02441560537246067,-0.006547187679264675,-0.00478351749539301,0.009513776373553457
workclass_ Without-pay,0.014248846343494319,-0.009845501232253084,0.000260803572382394,5.017034644281266e-05,-0.012539882966615188,-0.003861107757305857,-0.005847388925556495,-0.03603764153472724,-0.004189159152479589,-0.006524725229928627,-0.004570708110880718,1.0,-0.003593581107438092,-0.004153372325433639,-0.0024504007617071845,-0.0015139302132539103,-0.0021584932695760863,0.012422512780448577,-0.0026552451086500456,0.007435319433274532,-0.004586638668038704,-0.009664725878692979,-0.002378418168961045,0.015612473408947383,-0.00522954188230378,-0.0008607420036330647,-0.0028648249380085916,-0.003963759226503388,-0.008669382442370359,-0.0005735739838162636,0.006631003883235934,0.006951294420629013,-0.0017100232852829034,-0.003868187789194659,0.0025217496538453665,0.001337847611405261,-0.0003793079947986442,-0.005425119458018599,-0.005388277660757666,0.04218568419430967,0.0051848324916187885,0.0025722831123668297,-0.0007749059980301708,-0.0015478241616107146,-0.00843684393558794,-0.0032012790109741014,-0.004780718650739201,-0.003880903353860411,-0.00035152122754676776,-0.0013927080814502418,-0.012735431603517302,-0.003779574712459304,0.014289043317606323,-0.00074534826427234,0.009916862474636155,-0.0021242433530010148,0.0024231206518880426,-0.003396537239745748,-0.001911832250176018,0.002766169018846581,0.00038569852434539037,-0.00038569852434539037,-0.0005169782830582855,-0.0012963988989332304,-0.0010788057382826277,-0.0009186747390928133,-0.0011706475070651053,-0.000999339113025569,-0.0006649692253344295,-0.0012309103560101608,-0.0011071498147755155,-0.0006083940068447375,-0.0014111335883391044,-0.0007098951336509207,-0.0009408563428610068,-0.000842591097079224,-0.00010135975331340669,-0.0004419048794375131,-0.0005365055894389103,-0.0004301138677265002,-0.0012309103560099633,-0.0007589686272879584,-0.000608394006844716,-0.001014708866574187,-0.0010298512618258386,-0.0009571577676427186,-0.0004645914913378013,-0.003076695559700752,-0.0007026061886511637,-0.00047552981187150056,-0.0006802729288486047,0.011305032987241023,-0.0009130457672065968,-0.0007986463367967497,-0.0013434506365853662,-0.0004533898550525324,-0.001019781090399627,-0.0007521532697713795,-0.0005460080415772286,-0.0005169782830582853,0.003006000612254647,-0.0009242696772686632,-0.00048622258807960245,-0.007618399251613493
education_level_ 10th,-0.005168457745866015,-0.2689681648304022,-0.029779147488605166,-0.012254313773792679,-0.04764012631203603,-0.01808397260492265,-0.017715362735047167,0.033803085800453214,-0.012749320727567575,-0.0008162528962528357,-0.022590475053635168,-0.003593581107438092,1.0,-0.03212603028487198,-0.018953670153431627,-0.011710139151824202,-0.016695787113407374,-0.022698917625588334,-0.020538126151569996,-0.0309551712025153,-0.0354773136645379,-0.07475594575822991,-0.01839689007848223,-0.11618710312125935,-0.0404501228695579,-0.006657776262164514,-0.022159210758862853,-0.08825893791626231,-0.007205189224129143,0.0006899238473129951,-0.02279769831899597,0.0062961524646493235,0.012597549187859615,0.021045012217872045,0.021778413647409834,-0.037763519328807865,-0.0029339195172955585,0.02776672639024309,-0.04821075702079987,0.022965965842242673,0.034544721053304736,0.03779484069818315,0.06588217211630334,0.0032929159078829238,-0.0600371374617421,-0.013504352530220321,-0.011450891630703163,-0.026110147851367366,0.039805070912529945,-0.01766838870146682,-0.015399339863274065,0.013235667956010447,0.030764038916269127,0.016176914364801395,-0.012690673268169176,0.010105907137914365,-0.018122914769187076,0.02278389231767926,0.0007022307876530404,-0.013410317439160968,-0.0018677144386235532,0.0018677144386235532,-0.003998789098791629,-0.005478083037279991,-0.002883456449190023,0.0025068912441177428,-0.0015026415757899768,0.004056571015081314,0.0037024234180593105,0.004848438886505303,-0.003241795348244365,-0.00470588301688244,-0.0067326652780174984,0.006939807570918773,0.01149649379889041,0.003960381883598482,-0.0007840102570806086,0.0032339359081944474,-0.004149831381299317,-0.0033268992177570554,-0.004731187914978439,-0.005870566661261607,-0.00470588301688327,0.000857773558476471,-0.0022464725173222838,-0.004327639333688557,-0.0035935811074372702,0.016155973943264835,-0.001248115563819434,-0.00367818821442872,0.003385431878817473,-0.011501748655333252,-0.007062342036883042,0.015927684604994666,-0.003804541207330875,-0.0035069372724136683,-0.007887931932666825,-0.005817850370788659,-0.004223332151578251,-0.0039987890987910535,0.0006215309239732688,0.0024056368913169123,0.002285363726129221,-0.06981308666727053
education_level_ 11th,-0.09246871168714907,-0.23538545327637928,-0.028849011336933208,-0.017318194422466196,-0.10577958183933776,-0.02491732276925504,-0.023542917480063145,0.05716222367851434,-0.023468950241500447,-0.014121481855481744,-0.03206378204378549,-0.004153372325433639,-0.03212603028487198,1.0,-0.021906184034003646,-0.013534289731064613,-0.019296578559079205,-0.026234848599386535,-0.023737459159531297,-0.03577722265282763,-0.04100380326750202,-0.08640107652814383,-0.021262671369204313,-0.13428618535359318,-0.04675125337763484,-0.0076948934362261485,-0.025611068727168784,-0.1020075015016765,-0.018371837990424005,-0.005127658072490243,-0.05912469200602706,0.0013416128785347099,0.07060855763605961,0.014022963787242233,0.0023580119601156213,-0.03569765766771304,-0.003390951745310744,0.01768518242733947,-0.057687584742106904,0.009374733437820559,0.05884092266268936,0.02242380429283221,0.07485592862759345,0.016150094163611725,-0.06350167079833566,-0.013876155117744208,0.012613348933636394,-0.028552507076580736,0.027582215696703646,-0.05228128912386862,-0.03286809967476952,0.021481362445063143,0.11065694933516634,0.007188828844487414,-0.023157789777412112,0.01027530111298945,-0.016825998726680627,0.023970683540655662,0.0086042755228918,-0.017086050862120852,0.007598732127240862,-0.007598732127240862,-0.004621701718038908,-0.0036455158885892146,-0.009644347736519562,-0.0026176692319559336,-0.006069607266204463,0.0013565045110933596,-0.005944716658089457,0.0015415031771465286,-0.007574510488075624,-0.005438943411787753,-0.005312270314468741,-0.0027286628014988345,0.010711871464393282,-0.0014340251584971627,-0.0009061396994424868,0.00766493727865471,-1.163835684223781e-05,-0.0038451479811944687,0.005723383658079289,-0.00678505601418505,0.003001105279721744,-0.006537522487891147,0.003276896468467545,-0.008556834675879317,-0.004153372325432846,0.003974574546496766,0.004684216010763729,-0.004251159130912156,0.0014682316718560833,-0.0017080684317764153,0.0002817739157952313,-0.000706593656919269,0.022495299729327484,0.0016075231371129046,-0.004074151450582805,-0.006724127827122986,-0.00488122303492289,-0.0046217017180389735,0.0036752422907117923,7.926040635144506e-05,-0.0043467508100741795,-0.08607771778623899
education_level_ 12th,-0.05122036194316005,-0.09434002071518931,-0.01870687129987491,-0.01612087924648653,-0.05070714990067848,-0.011283213993934471,-0.011347892854637338,0.029978438876036174,-0.009470321338251684,-0.013808382577638039,-0.013427296610959873,-0.0024504007617071845,-0.018953670153431627,-0.021906184034003646,1.0,-0.00798494121587274,-0.011384568272397541,-0.015477999070213336,-0.014004592761717298,-0.021107795490293766,-0.024191366168716387,-0.05097478558336128,-0.012544520942674572,-0.0792259747247633,-0.027582238699347998,-0.0045398224045390505,-0.015109982298710476,-0.06018224223465978,-0.012147692257193258,-0.0030252084961582553,-0.03501453532194427,0.0017169400572775034,0.04750902908590875,-0.0034034919136104696,-0.0003492009785124861,-0.013032000321151758,0.009199043773489495,0.007069630456664627,-0.03392956744716716,0.011202519737078746,0.02644358461664344,0.017581790502053374,0.040047179345598045,0.013899234525646568,-0.037532749859843104,-0.0033259874520170716,-0.0018229470632569347,-0.01595007718140557,0.020959505487547297,-0.03408221979975573,-0.01768422272985755,0.018284818833659518,0.06878510751968983,-0.0026199839249426314,-0.010019834916134807,-0.0011108174921133597,-0.007803420397962474,0.018309468937601107,0.02125957013135389,-0.016692629886171907,-0.0035747297345533192,0.0035747297345533192,0.005492669474396209,-0.003549923001126462,-0.001743526710802653,0.009048036860279768,0.0120178016274097,0.02879908087805989,0.009277808427577937,0.0004305480944953964,-0.0019935430524724725,-0.003208860182728661,-0.0013979777861328657,-0.003744208855869482,0.008604695600471515,0.005651637970619573,-0.0005346030251442548,-0.0023307444784582054,-0.0028296981962249376,-0.0022685549966956226,-0.006492206013649101,-0.004003037802224044,-0.0032088601827294848,0.019815170587694213,0.002834465098608768,-0.005048349284557325,-0.002450400761707334,0.01616653478197078,0.0023450040368720457,-0.002508092883639806,-0.0035879720875196352,-0.006523139180317551,-0.004815688804353947,0.0011124813857138558,-0.0007389981163903151,-0.002391319830182922,0.002968835905900269,-0.0039670914761232015,0.004903072332759437,0.005492669474396044,-0.015286841323599169,-0.00027168098340330627,-0.0025644899280385263,-0.04563609332405852
education_level_ 1st-4th,0.034979766816122505,-0.22336652377803515,-0.013824415260486106,-0.006632528959165619,-0.010256196910325761,-0.010759028969153416,-0.012794063067417127,0.024772620345145855,-0.01196152145150365,-0.00414736170919753,-0.011776045056236223,-0.0015139302132539103,-0.011710139151824202,-0.013534289731064613,-0.00798494121587274,1.0,-0.007033723683794274,-0.0095627665479475,-0.00865245246312527,-0.013041021626855134,-0.014946142979960931,-0.0314937332760845,-0.007750376821082885,-0.048948155209777376,-0.01704112452486761,-0.002804836828505733,-0.009335394879578159,-0.03718237287715471,-0.014542185070432624,-0.0018690634672073778,0.006747793963999281,0.03541174626210195,-0.016012678433566484,0.003772777872496655,0.028135253982319922,-0.02141903047619808,-0.0012360231389514106,-0.0014462736094667445,-0.022760553059371774,0.04576176272716891,0.02276706395811076,0.027357926294232452,0.030173210001552247,0.05695641576644284,-0.023763961517759634,-0.008254539099464287,-0.019060929782120314,-0.012646415080057035,-0.0005303534691919253,0.005376525844019225,-0.0003225310444563862,0.030458796676697507,-0.02015528138241871,0.002565751041094506,-0.006425547763801039,0.00280239253249305,0.003032611179586174,-0.001908091430484562,0.03691080533120654,-0.010019038205178776,-0.010902567145588418,0.010902567145588418,0.011514036171425105,-0.00422447999611349,0.002821757167855844,0.011879749679261352,0.025398279684396112,0.06513036859333214,0.008098244344272896,0.06824657365688556,0.0025679780240922597,-0.0019825289220662973,-0.004598357512255091,-0.0023132831984903303,0.06229210299991953,0.0053601715499318895,-0.0003302935929956051,0.013998549937235745,-0.001748271409558027,-0.0014015805102551193,-0.004011077285122299,-0.002473195392477802,-0.001982528922066915,0.023635629408506595,-0.003355900763366269,-0.003119019806221816,-0.0015139302132534639,0.21614064208052097,0.007426795901047089,-0.001549574116008754,-0.00221675549260736,0.006462227947757174,0.004507090326466948,0.057251381715788446,0.021101353537648034,-0.0014774282627712668,-0.0033230858344173164,-0.002450986686871766,0.010718531023048958,-0.0016846392086584396,-0.1692667768511771,0.0191636421570768,-0.0015844178814806928,-0.03445635273040926
education_level_ 5th-6th,0.029748018933339965,-0.2792385164972961,-0.014428910747881054,-0.006332769818421407,-0.01750047036049069,-0.016653697844435125,-0.016575314948392268,0.031036699595673366,-0.011126455841714978,-0.0037719397650689173,-0.016839260222044964,-0.0021584932695760863,-0.016695787113407374,-0.019296578559079205,-0.011384568272397541,-0.007033723683794274,1.0,-0.013634160314380268,-0.012336275637741203,-0.01859329919143739,-0.021309535106690584,-0.0449023414125808,-0.011050136960419918,-0.06978806727916206,-0.02429646510184234,-0.0039990095736193824,-0.013309984066634504,-0.05301294663364987,-0.022239682947908707,-0.00266482621131217,0.010708302368802582,0.0416776884973214,-0.012851312293452906,0.02051278442560337,0.001778473575895424,-0.03197538459520471,-0.0017622659242213948,0.005402499284970348,-0.03515796044409942,0.046763802442066474,0.04044090651549009,0.05178108621830576,0.033473262339286484,0.05212456634119227,-0.03788339420378668,-0.013338333628677411,-0.02590986555871169,-0.016751814199939253,0.014170021221657442,0.008910375482848235,-0.012317264730607165,0.06110210836419537,-0.03077063313001646,0.008307833526192372,-0.005056559262603164,-0.005299117217934103,0.016083014219251224,-0.0053466387415509265,0.04180361379722345,-0.012389611824706402,-0.01757361056470401,0.01757361056470401,-0.002401882439310326,-0.002301436405971054,0.003922518371253251,0.006216650216612795,0.023391883815126354,0.019461340338432574,0.011383131247285764,0.10399214189870631,-0.0007902832770654182,-0.002826600128302322,-0.006556130298751976,0.0034810650872971025,0.05705997683292764,0.013227730519667141,-0.00047091767587607614,0.030596618361699576,0.006473401010033078,-0.0019983101411624295,-0.005718812695525575,-0.003526170204063935,-0.0028266001283020993,0.05226344641694037,-0.00010604599033314696,0.0005854569007254388,0.02889826226234326,0.31095005391648245,0.017283940727820985,-0.0022093127350462224,-0.003160549785719278,0.02033534652807367,-0.004242012994365429,0.0023171045705829983,0.01890407388806191,0.008501333718258324,-0.004737905581789883,-0.0034945060354335394,-0.002536754772420598,0.0069023772549177,-0.21929938405532112,0.011338207580410854,0.007633146599785166,-0.04611999090453348
education_level_ 7th-8th,0.10512032147929032,-0.32630944831528264,-0.010485688908716068,-0.010870831679332258,-0.012771428143393116,-0.02057621601796154,-0.011402682072220937,0.0010673991820594362,-0.012327562146685355,0.04051697131767909,-0.015827633955273684,0.012422512780448577,-0.022698917625588334,-0.026234848599386535,-0.015477999070213336,-0.0095627665479475,-0.013634160314380268,1.0,-0.016771901953780814,-0.025278698384654675,-0.02897158299518924,-0.06104740926535562,-0.01502331976997666,-0.0948810367345621,-0.0330324923403597,-0.005436891850560283,-0.01809571659450013,-0.07207426044386085,-0.014621782577070109,-0.0036229900540937754,0.03144591090979706,0.011983299416881947,-0.044818911182228145,0.0031599845336855526,0.05168983713953636,-0.04077996363743979,-0.002395905552493577,0.027485807784545107,-0.03998676287798628,0.07258405624179494,0.021303474731836792,0.04938461392635961,0.028711659615958608,0.02958813542158782,-0.0479301679524675,-0.00769834861390895,-0.029784771522142966,-0.018822337874894977,0.0336593577122513,0.03605269233383471,-0.020006813949024465,0.015023474197831397,-0.02881093925201938,0.002614497875180009,-0.010283622502383936,0.00014133489664278193,-0.010594820457494866,0.0023037658690474054,0.02551910444687267,-0.003339919241349769,-0.024878849348149927,0.024878849348149927,0.0036357289181384173,0.005613485388413828,0.00975341296064172,0.0019740576705000357,0.013990137390127387,0.03302105488901305,0.006534430155866758,0.009662583813126124,-0.0069933310793341506,0.0020226363996711386,-0.003838071281885433,0.01060099363196553,0.03202810465348195,0.003154431059144421,-0.0006402406463705885,-0.0027912998640616804,0.0032614930764014983,-0.0027168217333241314,-0.007775066692587463,-0.004794038547098453,0.0020226363996716738,0.01824342320664563,-0.00303479029712294,-0.0060459037024240435,0.004743956268674978,0.06452799429166682,0.0006423810880593382,-0.003003692335157971,0.006196735850151731,-0.004510938611256549,0.009882038863806385,0.03966387183384976,0.026152217185480407,-0.0028638449124758327,-0.0029370687460133654,-0.004750989222700872,-0.0034488693000433216,0.003635728918141566,-0.06135597145525814,-0.0019731766979586363,0.00426604368411128,-0.05708019453348299
education_level_ 9th,0.016511038599959012,-0.2469917836643338,-0.015315079639087544,-0.01480131046420188,-0.019928371666941284,-0.01576748221901392,-0.011062923778589983,0.0248663434987846,-0.012265434441709201,0.0014822838628995175,-0.017142611734957704,-0.0026552451086500456,-0.020538126151569996,-0.023737459159531297,-0.014004592761717298,-0.00865245246312527,-0.012336275637741203,-0.016771901953780814,1.0,-0.02287232831697018,-0.02621367398136197,-0.05523608717388922,-0.013593196016678435,-0.08584897015746795,-0.02988801078441088,-0.004919334593007486,-0.016373120355404242,-0.0652132527945108,-0.004806048231549264,-0.0032781046217356894,0.0026522195736976262,0.00622078552736255,-0.008269818417543616,0.011432735284483055,0.009802534094308587,-0.03491248158418706,-0.0021678306999508225,0.026827367099635194,-0.03627568537616158,0.022406027310185893,0.036312829080223534,0.041639915854754316,0.03968495069347704,0.03196604055795474,-0.04607089906646066,-0.007009703569980892,-0.019567300639481717,-0.019045492886871487,0.020980889630559774,0.0014700965141349247,-0.014948988934554841,0.022317760564036605,-0.00414758975004573,0.0115058990211883,-0.00022324388668288592,0.0009286848731474278,-0.01141422476851898,0.020530035001047747,0.020133542173884075,-0.017103366197676582,-0.012710595523117943,0.012710595523117943,-0.0029546474331964886,0.0017131802226866685,0.001134522785666213,0.011882998125450642,0.010135487871273408,0.017922094886565283,-0.003800449030790971,0.037785246271339966,-0.002770512493088423,-0.0034771089030367144,-0.008064946577670765,-0.004057210724738219,0.01971925884470245,0.01385955637024339,-0.0005792938403233505,-0.002525586007256194,0.004259509075937526,-0.0024581977172125156,-0.003833489001290919,-0.004337676803799101,0.002984175564951556,-0.005799289924377466,0.001759629481720728,-0.005470372419899007,-0.0026552451086491835,0.0775106381425337,0.0015808268912532017,0.01381028540161665,-0.00388791314638029,-0.0028432831267715414,-0.0009085929150138296,0.024985080883804724,0.01873760630679774,-0.002591225232024165,-0.005828278826997161,-0.004298725499174497,-0.0031205590474826417,0.0198517475754828,-0.059032005776288476,-0.001024886122672943,0.005303591388822208,-0.05467534090251522
education_level_ Assoc-acdm,-0.012562613041855443,0.13684502973864593,-0.0062246443074431765,0.00310086657638645,0.009043932150039609,0.024238502311834866,0.011552674500281319,-0.012288830725945384,0.002070900394260703,-0.00733087539260189,-0.0011228620717524107,0.007435319433274532,-0.0309551712025153,-0.03577722265282763,-0.021107795490293766,-0.013041021626855134,-0.01859329919143739,-0.025278698384654675,-0.02287232831697018,1.0,-0.03950938658917434,-0.08325211961449872,-0.020487736163518382,-0.12939201703099162,-0.045047366244980847,-0.0074144468392672155,-0.024677652672969678,-0.09828975584383876,0.021763747174861695,-0.0003075690707771051,-0.009051665085336417,0.0006786900152182431,-0.001705153204754658,-0.004266588998801496,-0.009338073222167911,0.03509061448102416,-0.003267365774262599,-0.012553650413082415,0.013666516383002845,-0.0168409125554131,-0.02144841881114024,-0.023860498941487056,-0.020074384937556602,-0.009883883754697962,0.0010114574318578853,0.014816328989020121,0.009409432487941197,0.047106117552623075,-0.024133891741689447,-0.015774367984989802,0.017733329497964582,-0.01517593361862338,-0.014914426565681566,0.013791778163510411,0.017200766377145457,-0.0031508546229385213,0.001898867801534315,0.003852880872820675,-0.0024689012635227144,-0.0026376421845535135,0.025068518158898625,-0.025068518158898625,-0.004453260071672726,-0.004999626097421851,-0.009292851705425332,0.0036702964890121792,-0.0009832370662168424,-0.008608324790299285,-0.005728056665277218,-0.004109676677773563,0.004892547420118625,0.007864552681662158,0.008634053286967066,-0.00611504923390542,-0.0052766330521308935,0.00221149814397731,-0.0008731147073216791,-0.0038065764454057955,0.005284307011544378,0.002471644663021982,0.00021926125177347796,0.010978760688905251,-0.0008722935946585041,-0.0008719839832203727,0.011804986631469727,-0.0026850891832140315,0.0017166600558974547,-0.022979820317924015,-0.0022685942748899234,0.0014910179648214119,0.001955368182047302,0.0008892315898245746,0.0008762075861952067,-0.0035498538155288558,-0.005619352518467888,0.0019543090610888527,-0.006174488392219094,-0.0029440899529202596,0.009897070822125152,0.0006864808032503276,0.012231147002129706,0.0006737580728406905,0.006740648301801802,0.006990943303610404
